ESD Code	ESD Name	District-County Code	District name	School Code	School name	Lowest Grade	Highest Grade	AddressLine1	AddressLine2	City	State	ZipCode	Principal Name	phone	School Type
34801	Educational Service District 113	34111	Olympia School District	2487	Boston Harbor Elementary	K 	5	7300 ZANGLE RD NE		OLYMPIA	Washington	98506-9799	Michael Havens	360.596.6200	Public School
34801	Educational Service District 113	34111	Olympia School District	3960	Capital High School	9	12	2707 CONGER AVE NW		OLYMPIA	Washington	98502-4590	Chris Woods	360.596.8000	Public School
34801	Educational Service District 113	34111	Olympia School District	4367	Centennial Elementary	K 	5	2637 45TH AVE SE		OLYMPIA	Washington	98501-4864	Alice Drummer	360.596.8300	Public School
34801	Educational Service District 113	34111	Olympia School District	2448	Garfield Elementary School	K 	5	325 PLYMOUTH ST NW		OLYMPIA	Washington	98502-4986	Robert Hodges	360.596.6900	Public School
34801	Educational Service District 113	34111	Olympia School District	3133	Jefferson Middle School	6	8	2200 CONGER AVE NW		OLYMPIA	Washington	98502-4589	Michael Cimino	360.596.3200	Public School
34801	Educational Service District 113	34111	Olympia School District	4472	Julia Butler Hansen Elementary	K 	5	1919 ROAD SIXTY FIVE NW		OLYMPIA	Washington	98502-8511	Ernest Rascon	360.596.7400	Public School
34801	Educational Service District 113	34111	Olympia School District	3540	Leland P Brown Elementary	K 	5	2000 26TH AVE NW		OLYMPIA	Washington	98502-3906	Linda Heade	360.596.6800	Public School
34801	Educational Service District 113	34111	Olympia School District	3540	Leland P Brown Elementary	K 	5	2000 26TH AVE NW		OLYMPIA	Washington	98502-3906	Maureen Spacciante	360.596.6800	Public School
34801	Educational Service District 113	34111	Olympia School District	2342	Lincoln Elementary School	K 	5	213 21ST AVE SE		OLYMPIA	Washington	98501-2927	Marcella Abadi	360.596.6400	Public School
34801	Educational Service District 113	34111	Olympia School District	3066	Madison Elementary School	K 	5	1225 LEGION WAY SE		OLYMPIA	Washington	98501-1654	Gayle Mar-Chun	360.596.6300	Public School
34801	Educational Service District 113	34111	Olympia School District	4458	McKenny Elementary	K 	5	3250 MORSE MERRYMAN RD SE		OLYMPIA	Washington	98501-5934	Brendon Chertok	360.596.8400	Public School
34801	Educational Service District 113	34111	Olympia School District	2621	McLane Elementary School	K 	5	200 DELPHI RD SW		OLYMPIA	Washington	98502-9497	Joseph Bremgartner	360.596.6600	Public School
34801	Educational Service District 113	34111	Olympia School District	3132	Olympia High School	9	12	1302 NORTH ST SE		OLYMPIA	Washington	98501-3697	Matthew Grant	360.596.7000	Public School
34801	Educational Service District 113	34111	Olympia School District	5078	Olympia Regional Learning Academy	K 	12	2001 26th Avenue NE		Olympia	Washington	98506	Joy Walton Kawasaki	360.596.7730	Public School
34801	Educational Service District 113	34111	Olympia School District	5248	Olympia Regional Learning Academy B	K 	5	2001 26th Ave NW		Olympia	Washington	98506	Joy  Walton Kawasaki	360.596.7730	Public School
34801	Educational Service District 113	34111	Olympia School District	3697	Pioneer Elementary School	K 	5	1655 CARLYON AVE SE		OLYMPIA	Washington	98501-3624	Randell Weeks	360.596.6500	Public School
34801	Educational Service District 113	34111	Olympia School District	3696	Reeves Middle School	6	8	2200 QUINCE ST NE		OLYMPIA	Washington	98506-3299	Aaron Davis	360.596.3400	Public School
34801	Educational Service District 113	34111	Olympia School District	2778	Roosevelt Elementary School	K 	5	1417 SAN FRANCISCO AVE NE		OLYMPIA	Washington	98506-4399	Domenico Spatola-Knoll	360.596.6700	Public School
34801	Educational Service District 113	34111	Olympia School District	4473	Thurgood Marshall Middle School	6	8	3939 20TH AVE NW		OLYMPIA	Washington	98502-8542	John Hitchman	360.596.7600	Public School
34801	Educational Service District 113	34111	Olympia School District	5259	Touchstone	6	12	2010 N Puget St		Olympia	Washington	98506	Nancy Faaren	360-596-6100	Institution
34801	Educational Service District 113	34111	Olympia School District	3711	Washington Middle School	6	8	3100 CAIN RD SE		OLYMPIA	Washington	98501-3899	Paul Anders	360.596.3000	Public School
4801	North Central Educational Service District 171	24019	Omak School District	3051	E Omak Elementary	3	5	P O BOX 833		OMAK	Washington	98841-0833	Ryan Christoph	509.826.8220	Public School
4801	North Central Educational Service District 171	24019	Omak School District	2999	N Omak Elementary	PK	2	P O BOX 833		OMAK	Washington	98841-0833	Jack Schneider	509.826.8150	Public School
4801	North Central Educational Service District 171	24019	Omak School District	4279	Omak Alternative High School	9	12	P O BOX 833		OMAK	Washington	98841-0833	Joanne Warren	509.826.7697	Public School
4801	North Central Educational Service District 171	24019	Omak School District	2031	Omak High School	9	12	P O BOX 833		OMAK	Washington	98841-0833	David Kirk	509.826.8529	Public School
4801	North Central Educational Service District 171	24019	Omak School District	4237	Omak Middle School	6	8	P O BOX 833		OMAK	Washington	98841-0833	Joe LaGrou	509.826.8330	Public School
4801	North Central Educational Service District 171	24019	Omak School District	4237	Omak Middle School	6	8	P O BOX 833		OMAK	Washington	98841-0833	Kathy Miller	509.826.2320	Public School
4801	North Central Educational Service District 171	24019	Omak School District	4278	Paschal Sherman	PK	9	25 A MISSION ROAD		OMAK	Washington	98841-0000			Tribal School
4801	North Central Educational Service District 171	24019	Omak School District	5195	Washington Virtual Academy Omak Elementary	K 	5	PO Box 833		Omak	Washington	98841	Arthur Himmler	509.826.8681	Public School
4801	North Central Educational Service District 171	24019	Omak School District	5195	Washington Virtual Academy Omak Elementary	K 	5	PO Box 833		Omak	Washington	98841	Tammy Alonzo	253.964.1068	Public School
4801	North Central Educational Service District 171	24019	Omak School District	5197	Washington Virtual Academy Omak High School	9	12	PO Box 833		Omak	Washington	98841	Arthur Himmler	509.826.8681	Public School
4801	North Central Educational Service District 171	24019	Omak School District	5196	Washington Virtual Academy Omak Middle School	6	8	PO Box 833		Omak	Washington	98841	Arthur Himmler	509.826.7681	Public School
34801	Educational Service District 113	21300	Onalaska School District	1990	Carlisle Lake Alt School Youth Center	9	12	540 Carlisle Ave		Onalaska	Washington	98570	Scott Fenter	360.978.4111	Public School
34801	Educational Service District 113	21300	Onalaska School District	5146	CVA - Onalaska	K 	12	540 Carlisle Ave.		Onalaska	Washington	98570	Scott Fenter	360.978.4111	Public School
34801	Educational Service District 113	21300	Onalaska School District	3239	Onalaska Elementary School	PK	5	540 Carlisle Ave.		Onalaska	Washington	98570-9604	CJ Gray	360.978.4111	Public School
34801	Educational Service District 113	21300	Onalaska School District	2331	Onalaska High School	9	12	540 Carlisle Ave.		Onalaska	Washington	98570-9604	Dan Greenough	360.978.4111	Public School
34801	Educational Service District 113	21300	Onalaska School District	4335	Onalaska Middle School 	6	8	540 Carlisle Avenue		Onalaska	Washington	98570-9604	Cj Gray	360.978.4111	Public School
32801	Educational Service District 101	33030	Onion Creek School District	2049	Onion Creek Elementary	PK	8	2006 Lotze Creek Rd		Colville	Washington	99114-0000	Patsy Guglielmino	509.732.4240	Public School
29801	Northwest Educational Service District 189	28137	Orcas Island School District	1892	OASIS K-12	K 	12	557 SCHOOL RD		EASTSOUND	Washington	98245-0000	Barbara Kline	360.376.2287	Public School
29801	Northwest Educational Service District 189	28137	Orcas Island School District	1892	OASIS K-12	K 	12	557 SCHOOL RD		EASTSOUND	Washington	98245-0000	Kyle Freeman	360.376.2286	Public School
29801	Northwest Educational Service District 189	28137	Orcas Island School District	2749	Orcas Island Elementary School	K 	6	611 SCHOOL RD		EASTSOUND	Washington	98245-0000	Kyle Freeman	360.376.2286	Public School
29801	Northwest Educational Service District 189	28137	Orcas Island School District	2750	Orcas Island High School	9	12	715 SCHOOL RD		EASTSOUND	Washington	98245-0000	BARBARA KLINE	360.376.2287	Public School
29801	Northwest Educational Service District 189	28137	Orcas Island School District	4558	Orcas Island Middle School	7	8	715 SCHOOL RD		EASTSOUND	Washington	98245-0000	Kyle Freeman	360.376.2286	Public School
29801	Northwest Educational Service District 189	28137	Orcas Island School District	3808	Waldron Island School	1	8	1 SCHOOL ROAD		WALDRON ISLAND	Washington	98297-0000	Barbara Kline	(360) 376-2287	Public School
32801	Educational Service District 101	32123	Orchard Prairie School District	3723	Orchard Prairie Elementary	K 	7	7626 N. Orchard Prairie Rd.		Spokane	Washington	99217-9766	Duane  Reidenbach	509-467-9517	Public School
32801	Educational Service District 101	10065	Orient School District	5155	Columbia Virtual Academy-Orient	K 	8	P O Box 1419		Orient	Washington	99160	Tara Holmes	509-684-6873	Public School
32801	Educational Service District 101	10065	Orient School District	2136	Orient Elem	K 	8	PO Box 1419		Orient	Washington	99160-0000	Tara Holmes	(509) 684-6873	Public School
4801	North Central Educational Service District 171	9013	Orondo School District	2666	Orondo Elementary and Middle School	PK	7	PO Box 71		ORONDO	Washington	98843	MILLIE WATKINS	509.784.1333	Public School
4801	North Central Educational Service District 171	24410	Oroville School District	2422	Oroville Elementary	PK	6	816 Juniper		Oroville	Washington	98844-9519	Joan Hoehn	509.476.3332	Public School
4801	North Central Educational Service District 171	24410	Oroville School District	2706	Oroville Middle-High School	7	12	816 Juniper		Oroville	Washington	98844-9519	KRISTIN SARMIENTO	509.476.3612	Public School
17801	Puget Sound Educational Service District 121	27344	Orting School District	2942	Orting High School	9	12	320 Washington Avenue North		Orting	Washington	98360-8404	Ed Hatzenbeler	360.893.2246	Public School
17801	Puget Sound Educational Service District 121	27344	Orting School District	4262	Orting Middle School	6	8	111 Whitehawk Blvd NW		Orting	Washington	98360-7480	Jack Widmann	360.893.3565	Public School
17801	Puget Sound Educational Service District 121	27344	Orting School District	2360	Orting Primary School	PK	2	316 Washington Avenue North		Orting	Washington	98360-8404	Robin Totten	360.893.2248	Public School
17801	Puget Sound Educational Service District 121	27344	Orting School District	5011	Orting Special Education	PK	PK	316 Washington Ave N		Orting	Washington	98360	Jonathan Bell	360.893.6500 ext.233	Public School
17801	Puget Sound Educational Service District 121	27344	Orting School District	4547	Ptarmigan Ridge Intermediate Sch	3	5	805 Old Pioneer Way NW		Orting	Washington	98360-8404	Laura Gilmer	360.893.0595	Public School
11801	Educational Service District 123	1147	Othello School District	2961	Hiawatha Elementary School	K 	5	506 N 7th Ave		Othello	Washington	99344-1463	Scott Pass	509.488.3389	Public School
11801	Educational Service District 123	1147	Othello School District	2902	Lutacaga Elementary	K 	5	795 S 7th Ave		Othello	Washington	99344-1463	Aurora Garza	509 488 9669	Public School
11801	Educational Service District 123	1147	Othello School District	3471	McFarland Middle School	6	8	790 S 10th Ave 		Othello	Washington	99344-1463	Dennis Adams	509 488 3326	Public School
11801	Educational Service District 123	1147	Othello School District	3015	Othello High School	9	12	340 S 7th Ave		Othello	Washington	99344-1463	Matthew Stevens	509 488 3351	Public School
11801	Educational Service District 123	1147	Othello School District	3730	Scootney Springs Elementary	K 	5	695 S 14th Ave		Othello	Washington	99344-1463	Gary Street	509 488 9625	Public School
11801	Educational Service District 123	1147	Othello School District	5285	Wahitis Elementary School	K 	5	905 South 14th Avenue		Othello	Washington	99344	Pete Perez	509.488.2659	Public School
4801	North Central Educational Service District 171	9102	Palisades School District	2502	Palisades Elementary School	K 	5	1114 Palisades Rd		Palisades	Washington	98845-9606	Russ Elliott	509.884.8071	Public School
32801	Educational Service District 101	38301	Palouse School District	1961	Palouse at Garfield Middle School	6	8	600 E Alder Street		Palouse	Washington	99161-8780	zane Wells	509.635.1331	Public School
32801	Educational Service District 101	38301	Palouse School District	2622	Palouse Elementary	PK	5	600 E Alder Street		Palouse	Washington	99161-8780	Darcy Eliason	509.878.1921	Public School
32801	Educational Service District 101	38301	Palouse School District	2634	Palouse High School	9	12	600 East Alder Street		Palouse	Washington	99161-8780	Darcy Eliason	509.878.1921	Public School
11801	Educational Service District 123	11001	Pasco School District	5177	Captain Gray Early Learning Center	K 	K 	Captain Gray Early Learning Center	Booth Building	Pasco	Washington	99301	Kristi Docken	509.547.2474	Public School
11801	Educational Service District 123	11001	Pasco School District	5164	Chiawana High School	9	12	Chiawana High School	Booth Bldg	Pasco	Washington	99301	Teri Kessie	509.543.6786	Public School
11801	Educational Service District 123	11001	Pasco School District	3425	Edwin Markham Elementary	K 	5	4031 ELM ROAD		PASCO	Washington	99301-0000	Wendy Lechelt-Polster	509.543.6790	Public School
11801	Educational Service District 123	11001	Pasco School District	4564	Ellen Ochoa Middle School	6	8	1801 E SHEPPARD ST		PASCO	Washington	99301-3584	Jacqueline Ramirez	509.543.6742	Public School
11801	Educational Service District 123	11001	Pasco School District	2967	Emerson Elementary	1	5	1616 W OCTAVE ST		PASCO	Washington	99301-0000	Josette Mendoza	509.543.6792	Public School
11801	Educational Service District 123	11001	Pasco School District	4155	James McGee Elementary	K 	5	4601 N HORIZON DRIVE		PASCO	Washington	99301-9429	Robin Hay	509.547.6583	Public School
11801	Educational Service District 123	11001	Pasco School District	2790	Longfellow Elementary	1	5	301 NORTH 10TH AVENUE		PASCO	Washington	99301-0000	Diana Cissne	509.547.2429	Public School
